bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,type,timeout_ms,time_ms,terminated
1,0,0,0,0,globals,ser,60000,105,1
0,0,0,0,0,globals,ser,60000,102,1
1,1,1,1,1,if_expr,ser,60000,82,1
0,1,1,1,1,if_expr,ser,60000,84,1
1,0,1,1,1,if_expr,ser,60000,84,1
0,0,1,1,1,if_expr,ser,60000,79,1
1,1,0,1,1,if_expr,ser,60000,82,1
0,1,0,1,1,if_expr,ser,60000,82,1
1,0,0,1,1,if_expr,ser,60000,81,1
0,0,0,1,1,if_expr,ser,60000,84,1
1,1,1,0,1,if_expr,ser,60000,82,1
0,1,1,0,1,if_expr,ser,60000,85,1
1,0,1,0,1,if_expr,ser,60000,83,1
0,0,1,0,1,if_expr,ser,60000,83,1
1,1,0,0,1,if_expr,ser,60000,83,1
0,1,0,0,1,if_expr,ser,60000,83,1
1,0,0,0,1,if_expr,ser,60000,82,1
0,0,0,0,1,if_expr,ser,60000,81,1
1,1,1,1,0,if_expr,ser,60000,81,1
0,1,1,1,0,if_expr,ser,60000,81,1
1,0,1,1,0,if_expr,ser,60000,83,1
0,0,1,1,0,if_expr,ser,60000,83,1
1,1,0,1,0,if_expr,ser,60000,85,1
0,1,0,1,0,if_expr,ser,60000,83,1
1,0,0,1,0,if_expr,ser,60000,81,1
0,0,0,1,0,if_expr,ser,60000,82,1
1,1,1,0,0,if_expr,ser,60000,82,1
0,1,1,0,0,if_expr,ser,60000,83,1
1,0,1,0,0,if_expr,ser,60000,79,1
0,0,1,0,0,if_expr,ser,60000,83,1
1,1,0,0,0,if_expr,ser,60000,84,1
0,1,0,0,0,if_expr,ser,60000,81,1
1,0,0,0,0,if_expr,ser,60000,82,1
0,0,0,0,0,if_expr,ser,60000,78,1
1,1,1,1,1,if_while,ser,60000,90,1
0,1,1,1,1,if_while,ser,60000,84,1
1,0,1,1,1,if_while,ser,60000,86,1
0,0,1,1,1,if_while,ser,60000,87,1
1,1,0,1,1,if_while,ser,60000,84,1
0,1,0,1,1,if_while,ser,60000,83,1
1,0,0,1,1,if_while,ser,60000,84,1
0,0,0,1,1,if_while,ser,60000,83,1
1,1,1,0,1,if_while,ser,60000,86,1
0,1,1,0,1,if_while,ser,60000,86,1
1,0,1,0,1,if_while,ser,60000,86,1
0,0,1,0,1,if_while,ser,60000,84,1
1,1,0,0,1,if_while,ser,60000,85,1
0,1,0,0,1,if_while,ser,60000,87,1
1,0,0,0,1,if_while,ser,60000,86,1
0,0,0,0,1,if_while,ser,60000,87,1
1,1,1,1,0,if_while,ser,60000,82,1
0,1,1,1,0,if_while,ser,60000,85,1
1,0,1,1,0,if_while,ser,60000,84,1
0,0,1,1,0,if_while,ser,60000,82,1
1,1,0,1,0,if_while,ser,60000,82,1
0,1,0,1,0,if_while,ser,60000,86,1
1,0,0,1,0,if_while,ser,60000,86,1
0,0,0,1,0,if_while,ser,60000,84,1
1,1,1,0,0,if_while,ser,60000,89,1
0,1,1,0,0,if_while,ser,60000,88,1
1,0,1,0,0,if_while,ser,60000,85,1
0,0,1,0,0,if_while,ser,60000,84,1
1,1,0,0,0,if_while,ser,60000,84,1
0,1,0,0,0,if_while,ser,60000,82,1
1,0,0,0,0,if_while,ser,60000,85,1
0,0,0,0,0,if_while,ser,60000,85,1
1,1,1,1,1,incrdecr,ser,60000,115,1
0,1,1,1,1,incrdecr,ser,60000,114,1
1,0,1,1,1,incrdecr,ser,60000,113,1
0,0,1,1,1,incrdecr,ser,60000,111,1
1,1,0,1,1,incrdecr,ser,60000,115,1
0,1,0,1,1,incrdecr,ser,60000,111,1
1,0,0,1,1,incrdecr,ser,60000,112,1
0,0,0,1,1,incrdecr,ser,60000,109,1
1,1,1,0,1,incrdecr,ser,60000,119,1
0,1,1,0,1,incrdecr,ser,60000,123,1
1,0,1,0,1,incrdecr,ser,60000,118,1
0,0,1,0,1,incrdecr,ser,60000,116,1
1,1,0,0,1,incrdecr,ser,60000,115,1
0,1,0,0,1,incrdecr,ser,60000,119,1
1,0,0,0,1,incrdecr,ser,60000,116,1
0,0,0,0,1,incrdecr,ser,60000,113,1
1,1,1,1,0,incrdecr,ser,60000,121,1
0,1,1,1,0,incrdecr,ser,60000,131,1
1,0,1,1,0,incrdecr,ser,60000,112,1
0,0,1,1,0,incrdecr,ser,60000,118,1
1,1,0,1,0,incrdecr,ser,60000,116,1
0,1,0,1,0,incrdecr,ser,60000,116,1
1,0,0,1,0,incrdecr,ser,60000,114,1
0,0,0,1,0,incrdecr,ser,60000,110,1
1,1,1,0,0,incrdecr,ser,60000,114,1
0,1,1,0,0,incrdecr,ser,60000,142,1
1,0,1,0,0,incrdecr,ser,60000,116,1
0,0,1,0,0,incrdecr,ser,60000,122,1
1,1,0,0,0,incrdecr,ser,60000,144,1
0,1,0,0,0,incrdecr,ser,60000,120,1
1,0,0,0,0,incrdecr,ser,60000,119,1
0,0,0,0,0,incrdecr,ser,60000,139,1
1,1,1,1,1,less_simple_ser,ser,60000,132,1
0,1,1,1,1,less_simple_ser,ser,60000,123,1
1,0,1,1,1,less_simple_ser,ser,60000,121,1
0,0,1,1,1,less_simple_ser,ser,60000,122,1
1,1,0,1,1,less_simple_ser,ser,60000,322,1
0,1,0,1,1,less_simple_ser,ser,60000,219,1
1,0,0,1,1,less_simple_ser,ser,60000,167,1
0,0,0,1,1,less_simple_ser,ser,60000,142,1
1,1,1,0,1,less_simple_ser,ser,60000,93,1
0,1,1,0,1,less_simple_ser,ser,60000,61915,0
1,0,1,0,1,less_simple_ser,ser,60000,61889,0
0,0,1,0,1,less_simple_ser,ser,60000,90,1
1,1,0,0,1,less_simple_ser,ser,60000,92,1
0,1,0,0,1,less_simple_ser,ser,60000,61513,0
1,0,0,0,1,less_simple_ser,ser,60000,92,1
0,0,0,0,1,less_simple_ser,ser,60000,61444,0
1,1,1,1,0,less_simple_ser,ser,60000,170,1
0,1,1,1,0,less_simple_ser,ser,60000,123,1
1,0,1,1,0,less_simple_ser,ser,60000,121,1
0,0,1,1,0,less_simple_ser,ser,60000,117,1
1,1,0,1,0,less_simple_ser,ser,60000,187,1
0,1,0,1,0,less_simple_ser,ser,60000,312,1
1,0,0,1,0,less_simple_ser,ser,60000,304,1
0,0,0,1,0,less_simple_ser,ser,60000,724,1
1,1,1,0,0,less_simple_ser,ser,60000,90,1
0,1,1,0,0,less_simple_ser,ser,60000,91,1
1,0,1,0,0,less_simple_ser,ser,60000,13958,1
0,0,1,0,0,less_simple_ser,ser,60000,61800,0
1,1,0,0,0,less_simple_ser,ser,60000,90,1
0,1,0,0,0,less_simple_ser,ser,60000,91,1
1,0,0,0,0,less_simple_ser,ser,60000,91,1
0,0,0,0,0,less_simple_ser,ser,60000,89,1
1,1,1,1,1,mixed_expr,ser,60000,82,1
0,1,1,1,1,mixed_expr,ser,60000,83,1
1,0,1,1,1,mixed_expr,ser,60000,83,1
0,0,1,1,1,mixed_expr,ser,60000,83,1
1,1,0,1,1,mixed_expr,ser,60000,83,1
0,1,0,1,1,mixed_expr,ser,60000,82,1
1,0,0,1,1,mixed_expr,ser,60000,83,1
0,0,0,1,1,mixed_expr,ser,60000,80,1
1,1,1,0,1,mixed_expr,ser,60000,81,1
0,1,1,0,1,mixed_expr,ser,60000,82,1
1,0,1,0,1,mixed_expr,ser,60000,83,1
0,0,1,0,1,mixed_expr,ser,60000,79,1
1,1,0,0,1,mixed_expr,ser,60000,81,1
0,1,0,0,1,mixed_expr,ser,60000,88,1
1,0,0,0,1,mixed_expr,ser,60000,87,1
0,0,0,0,1,mixed_expr,ser,60000,83,1
1,1,1,1,0,mixed_expr,ser,60000,85,1
0,1,1,1,0,mixed_expr,ser,60000,87,1
1,0,1,1,0,mixed_expr,ser,60000,81,1
0,0,1,1,0,mixed_expr,ser,60000,80,1
1,1,0,1,0,mixed_expr,ser,60000,86,1
0,1,0,1,0,mixed_expr,ser,60000,87,1
1,0,0,1,0,mixed_expr,ser,60000,81,1
0,0,0,1,0,mixed_expr,ser,60000,82,1
1,1,1,0,0,mixed_expr,ser,60000,83,1
0,1,1,0,0,mixed_expr,ser,60000,83,1
1,0,1,0,0,mixed_expr,ser,60000,83,1
0,0,1,0,0,mixed_expr,ser,60000,81,1
1,1,0,0,0,mixed_expr,ser,60000,81,1
0,1,0,0,0,mixed_expr,ser,60000,83,1
1,0,0,0,0,mixed_expr,ser,60000,82,1
0,0,0,0,0,mixed_expr,ser,60000,81,1
1,1,1,1,1,modulo_nonser,ser,60000,174,1
0,1,1,1,1,modulo_nonser,ser,60000,121,1
1,0,1,1,1,modulo_nonser,ser,60000,195,1
0,0,1,1,1,modulo_nonser,ser,60000,162,1
1,1,0,1,1,modulo_nonser,ser,60000,171,1
0,1,0,1,1,modulo_nonser,ser,60000,186,1
1,0,0,1,1,modulo_nonser,ser,60000,180,1
0,0,0,1,1,modulo_nonser,ser,60000,190,1
1,1,1,0,1,modulo_nonser,ser,60000,5288,1
0,1,1,0,1,modulo_nonser,ser,60000,25455,1
1,0,1,0,1,modulo_nonser,ser,60000,25518,1
0,0,1,0,1,modulo_nonser,ser,60000,5320,1
1,1,0,0,1,modulo_nonser,ser,60000,25567,1
0,1,0,0,1,modulo_nonser,ser,60000,25473,1
1,0,0,0,1,modulo_nonser,ser,60000,25557,1
0,0,0,0,1,modulo_nonser,ser,60000,5433,1
1,1,1,1,0,modulo_nonser,ser,60000,138,1
0,1,1,1,0,modulo_nonser,ser,60000,139,1
1,0,1,1,0,modulo_nonser,ser,60000,155,1
0,0,1,1,0,modulo_nonser,ser,60000,154,1
1,1,0,1,0,modulo_nonser,ser,60000,180,1
0,1,0,1,0,modulo_nonser,ser,60000,214,1
1,0,0,1,0,modulo_nonser,ser,60000,213,1
0,0,0,1,0,modulo_nonser,ser,60000,146,1
1,1,1,0,0,modulo_nonser,ser,60000,26433,1
0,1,1,0,0,modulo_nonser,ser,60000,31073,1
1,0,1,0,0,modulo_nonser,ser,60000,32292,1
0,0,1,0,0,modulo_nonser,ser,60000,36323,1
1,1,0,0,0,modulo_nonser,ser,60000,26554,1
0,1,0,0,0,modulo_nonser,ser,60000,5407,1
1,0,0,0,0,modulo_nonser,ser,60000,36136,1
0,0,0,0,0,modulo_nonser,ser,60000,5577,1
1,1,1,1,1,multiple_requests,ser,60000,104,1
0,1,1,1,1,multiple_requests,ser,60000,103,1
1,0,1,1,1,multiple_requests,ser,60000,105,1
0,0,1,1,1,multiple_requests,ser,60000,105,1
1,1,0,1,1,multiple_requests,ser,60000,112,1
0,1,0,1,1,multiple_requests,ser,60000,109,1
1,0,0,1,1,multiple_requests,ser,60000,107,1
0,0,0,1,1,multiple_requests,ser,60000,107,1
1,1,1,0,1,multiple_requests,ser,60000,113,1
0,1,1,0,1,multiple_requests,ser,60000,107,1
1,0,1,0,1,multiple_requests,ser,60000,107,1
0,0,1,0,1,multiple_requests,ser,60000,107,1
1,1,0,0,1,multiple_requests,ser,60000,113,1
0,1,0,0,1,multiple_requests,ser,60000,109,1
1,0,0,0,1,multiple_requests,ser,60000,111,1
0,0,0,0,1,multiple_requests,ser,60000,107,1
1,1,1,1,0,multiple_requests,ser,60000,109,1
0,1,1,1,0,multiple_requests,ser,60000,109,1
1,0,1,1,0,multiple_requests,ser,60000,106,1
0,0,1,1,0,multiple_requests,ser,60000,109,1
1,1,0,1,0,multiple_requests,ser,60000,108,1
0,1,0,1,0,multiple_requests,ser,60000,111,1
1,0,0,1,0,multiple_requests,ser,60000,107,1
0,0,0,1,0,multiple_requests,ser,60000,104,1
1,1,1,0,0,multiple_requests,ser,60000,107,1
0,1,1,0,0,multiple_requests,ser,60000,123,1
1,0,1,0,0,multiple_requests,ser,60000,111,1
0,0,1,0,0,multiple_requests,ser,60000,114,1
1,1,0,0,0,multiple_requests,ser,60000,114,1
0,1,0,0,0,multiple_requests,ser,60000,107,1
1,0,0,0,0,multiple_requests,ser,60000,117,1
0,0,0,0,0,multiple_requests,ser,60000,129,1
1,1,1,1,1,multiple_vars,ser,60000,106,1
0,1,1,1,1,multiple_vars,ser,60000,96,1
1,0,1,1,1,multiple_vars,ser,60000,85,1
0,0,1,1,1,multiple_vars,ser,60000,88,1
1,1,0,1,1,multiple_vars,ser,60000,101,1
0,1,0,1,1,multiple_vars,ser,60000,101,1
1,0,0,1,1,multiple_vars,ser,60000,81,1
0,0,0,1,1,multiple_vars,ser,60000,84,1
1,1,1,0,1,multiple_vars,ser,60000,88,1
0,1,1,0,1,multiple_vars,ser,60000,83,1
1,0,1,0,1,multiple_vars,ser,60000,81,1
0,0,1,0,1,multiple_vars,ser,60000,82,1
1,1,0,0,1,multiple_vars,ser,60000,82,1
0,1,0,0,1,multiple_vars,ser,60000,84,1
1,0,0,0,1,multiple_vars,ser,60000,106,1
0,0,0,0,1,multiple_vars,ser,60000,98,1
1,1,1,1,0,multiple_vars,ser,60000,91,1
0,1,1,1,0,multiple_vars,ser,60000,98,1
1,0,1,1,0,multiple_vars,ser,60000,100,1
0,0,1,1,0,multiple_vars,ser,60000,106,1
1,1,0,1,0,multiple_vars,ser,60000,100,1
0,1,0,1,0,multiple_vars,ser,60000,103,1
1,0,0,1,0,multiple_vars,ser,60000,95,1
0,0,0,1,0,multiple_vars,ser,60000,86,1
1,1,1,0,0,multiple_vars,ser,60000,87,1
0,1,1,0,0,multiple_vars,ser,60000,87,1
1,0,1,0,0,multiple_vars,ser,60000,83,1
0,0,1,0,0,multiple_vars,ser,60000,84,1
1,1,0,0,0,multiple_vars,ser,60000,80,1
0,1,0,0,0,multiple_vars,ser,60000,82,1
1,0,0,0,0,multiple_vars,ser,60000,80,1
0,0,0,0,0,multiple_vars,ser,60000,84,1
1,1,1,1,1,nested_while,ser,60000,85,1
0,1,1,1,1,nested_while,ser,60000,81,1
1,0,1,1,1,nested_while,ser,60000,82,1
0,0,1,1,1,nested_while,ser,60000,83,1
1,1,0,1,1,nested_while,ser,60000,82,1
0,1,0,1,1,nested_while,ser,60000,82,1
1,0,0,1,1,nested_while,ser,60000,85,1
0,0,0,1,1,nested_while,ser,60000,83,1
1,1,1,0,1,nested_while,ser,60000,79,1
0,1,1,0,1,nested_while,ser,60000,81,1
1,0,1,0,1,nested_while,ser,60000,87,1
0,0,1,0,1,nested_while,ser,60000,85,1
1,1,0,0,1,nested_while,ser,60000,86,1
0,1,0,0,1,nested_while,ser,60000,85,1
1,0,0,0,1,nested_while,ser,60000,87,1
0,0,0,0,1,nested_while,ser,60000,85,1
1,1,1,1,0,nested_while,ser,60000,89,1
0,1,1,1,0,nested_while,ser,60000,91,1
1,0,1,1,0,nested_while,ser,60000,88,1
0,0,1,1,0,nested_while,ser,60000,89,1
1,1,0,1,0,nested_while,ser,60000,89,1
0,1,0,1,0,nested_while,ser,60000,88,1
1,0,0,1,0,nested_while,ser,60000,81,1
0,0,0,1,0,nested_while,ser,60000,89,1
1,1,1,0,0,nested_while,ser,60000,84,1
0,1,1,0,0,nested_while,ser,60000,80,1
1,0,1,0,0,nested_while,ser,60000,82,1
0,0,1,0,0,nested_while,ser,60000,101,1
1,1,0,0,0,nested_while,ser,60000,100,1
0,1,0,0,0,nested_while,ser,60000,83,1
1,0,0,0,0,nested_while,ser,60000,84,1
0,0,0,0,0,nested_while,ser,60000,84,1
1,1,1,1,1,nondet2,ser,60000,111,1
0,1,1,1,1,nondet2,ser,60000,117,1
1,0,1,1,1,nondet2,ser,60000,116,1
0,0,1,1,1,nondet2,ser,60000,123,1
1,1,0,1,1,nondet2,ser,60000,124,1
0,1,0,1,1,nondet2,ser,60000,117,1
1,0,0,1,1,nondet2,ser,60000,119,1
0,0,0,1,1,nondet2,ser,60000,120,1
1,1,1,0,1,nondet2,ser,60000,116,1
0,1,1,0,1,nondet2,ser,60000,116,1
1,0,1,0,1,nondet2,ser,60000,114,1
0,0,1,0,1,nondet2,ser,60000,120,1
1,1,0,0,1,nondet2,ser,60000,120,1
0,1,0,0,1,nondet2,ser,60000,117,1
1,0,0,0,1,nondet2,ser,60000,122,1
0,0,0,0,1,nondet2,ser,60000,119,1
1,1,1,1,0,nondet2,ser,60000,117,1
0,1,1,1,0,nondet2,ser,60000,117,1
1,0,1,1,0,nondet2,ser,60000,119,1
0,0,1,1,0,nondet2,ser,60000,116,1
1,1,0,1,0,nondet2,ser,60000,121,1
0,1,0,1,0,nondet2,ser,60000,119,1
1,0,0,1,0,nondet2,ser,60000,117,1
0,0,0,1,0,nondet2,ser,60000,114,1
1,1,1,0,0,nondet2,ser,60000,127,1
0,1,1,0,0,nondet2,ser,60000,114,1
1,0,1,0,0,nondet2,ser,60000,123,1
0,0,1,0,0,nondet2,ser,60000,118,1
1,1,0,0,0,nondet2,ser,60000,126,1
0,1,0,0,0,nondet2,ser,60000,120,1
1,0,0,0,0,nondet2,ser,60000,117,1
0,0,0,0,0,nondet2,ser,60000,113,1
1,1,1,1,1,nondet_impl2,ser,60000,124,1
0,1,1,1,1,nondet_impl2,ser,60000,123,1
1,0,1,1,1,nondet_impl2,ser,60000,112,1
0,0,1,1,1,nondet_impl2,ser,60000,117,1
1,1,0,1,1,nondet_impl2,ser,60000,116,1
0,1,0,1,1,nondet_impl2,ser,60000,112,1
1,0,0,1,1,nondet_impl2,ser,60000,111,1
0,0,0,1,1,nondet_impl2,ser,60000,112,1
1,1,1,0,1,nondet_impl2,ser,60000,120,1
0,1,1,0,1,nondet_impl2,ser,60000,118,1
1,0,1,0,1,nondet_impl2,ser,60000,112,1
0,0,1,0,1,nondet_impl2,ser,60000,114,1
1,1,0,0,1,nondet_impl2,ser,60000,119,1
0,1,0,0,1,nondet_impl2,ser,60000,117,1
1,0,0,0,1,nondet_impl2,ser,60000,106,1
0,0,0,0,1,nondet_impl2,ser,60000,107,1
1,1,1,1,0,nondet_impl2,ser,60000,115,1
0,1,1,1,0,nondet_impl2,ser,60000,118,1
1,0,1,1,0,nondet_impl2,ser,60000,116,1
0,0,1,1,0,nondet_impl2,ser,60000,118,1
1,1,0,1,0,nondet_impl2,ser,60000,113,1
0,1,0,1,0,nondet_impl2,ser,60000,116,1
1,0,0,1,0,nondet_impl2,ser,60000,113,1
0,0,0,1,0,nondet_impl2,ser,60000,108,1
1,1,1,0,0,nondet_impl2,ser,60000,118,1
0,1,1,0,0,nondet_impl2,ser,60000,114,1
1,0,1,0,0,nondet_impl2,ser,60000,117,1
0,0,1,0,0,nondet_impl2,ser,60000,114,1
1,1,0,0,0,nondet_impl2,ser,60000,119,1
0,1,0,0,0,nondet_impl2,ser,60000,125,1
1,0,0,0,0,nondet_impl2,ser,60000,116,1
0,0,0,0,0,nondet_impl2,ser,60000,112,1
1,1,1,1,1,nondet_impl,ser,60000,124,1
0,1,1,1,1,nondet_impl,ser,60000,114,1
1,0,1,1,1,nondet_impl,ser,60000,119,1
0,0,1,1,1,nondet_impl,ser,60000,120,1
1,1,0,1,1,nondet_impl,ser,60000,120,1
0,1,0,1,1,nondet_impl,ser,60000,120,1
1,0,0,1,1,nondet_impl,ser,60000,116,1
0,0,0,1,1,nondet_impl,ser,60000,115,1
1,1,1,0,1,nondet_impl,ser,60000,124,1
0,1,1,0,1,nondet_impl,ser,60000,131,1
1,0,1,0,1,nondet_impl,ser,60000,124,1
0,0,1,0,1,nondet_impl,ser,60000,125,1
1,1,0,0,1,nondet_impl,ser,60000,127,1
0,1,0,0,1,nondet_impl,ser,60000,122,1
1,0,0,0,1,nondet_impl,ser,60000,126,1
0,0,0,0,1,nondet_impl,ser,60000,126,1
1,1,1,1,0,nondet_impl,ser,60000,118,1
0,1,1,1,0,nondet_impl,ser,60000,113,1
1,0,1,1,0,nondet_impl,ser,60000,109,1
0,0,1,1,0,nondet_impl,ser,60000,109,1
1,1,0,1,0,nondet_impl,ser,60000,115,1
0,1,0,1,0,nondet_impl,ser,60000,118,1
1,0,0,1,0,nondet_impl,ser,60000,119,1
0,0,0,1,0,nondet_impl,ser,60000,121,1
1,1,1,0,0,nondet_impl,ser,60000,137,1
0,1,1,0,0,nondet_impl,ser,60000,134,1
1,0,1,0,0,nondet_impl,ser,60000,121,1
0,0,1,0,0,nondet_impl,ser,60000,124,1
1,1,0,0,0,nondet_impl,ser,60000,127,1
0,1,0,0,0,nondet_impl,ser,60000,121,1
1,0,0,0,0,nondet_impl,ser,60000,123,1
0,0,0,0,0,nondet_impl,ser,60000,127,1
1,1,1,1,1,nondet,ser,60000,110,1
0,1,1,1,1,nondet,ser,60000,114,1
1,0,1,1,1,nondet,ser,60000,117,1
0,0,1,1,1,nondet,ser,60000,112,1
1,1,0,1,1,nondet,ser,60000,110,1
0,1,0,1,1,nondet,ser,60000,111,1
1,0,0,1,1,nondet,ser,60000,105,1
0,0,0,1,1,nondet,ser,60000,108,1
1,1,1,0,1,nondet,ser,60000,107,1
0,1,1,0,1,nondet,ser,60000,108,1
1,0,1,0,1,nondet,ser,60000,111,1
0,0,1,0,1,nondet,ser,60000,111,1
1,1,0,0,1,nondet,ser,60000,111,1
0,1,0,0,1,nondet,ser,60000,117,1
1,0,0,0,1,nondet,ser,60000,113,1
0,0,0,0,1,nondet,ser,60000,109,1
1,1,1,1,0,nondet,ser,60000,109,1
0,1,1,1,0,nondet,ser,60000,112,1
1,0,1,1,0,nondet,ser,60000,112,1
0,0,1,1,0,nondet,ser,60000,109,1
1,1,0,1,0,nondet,ser,60000,114,1
0,1,0,1,0,nondet,ser,60000,111,1
1,0,0,1,0,nondet,ser,60000,111,1
0,0,0,1,0,nondet,ser,60000,112,1
1,1,1,0,0,nondet,ser,60000,114,1
0,1,1,0,0,nondet,ser,60000,125,1
1,0,1,0,0,nondet,ser,60000,108,1
0,0,1,0,0,nondet,ser,60000,110,1
1,1,0,0,0,nondet,ser,60000,108,1
0,1,0,0,0,nondet,ser,60000,110,1
1,0,0,0,0,nondet,ser,60000,112,1
0,0,0,0,0,nondet,ser,60000,111,1
1,1,1,1,1,seq_expr,ser,60000,89,1
0,1,1,1,1,seq_expr,ser,60000,91,1
1,0,1,1,1,seq_expr,ser,60000,85,1
0,0,1,1,1,seq_expr,ser,60000,88,1
1,1,0,1,1,seq_expr,ser,60000,84,1
0,1,0,1,1,seq_expr,ser,60000,86,1
1,0,0,1,1,seq_expr,ser,60000,85,1
0,0,0,1,1,seq_expr,ser,60000,86,1
1,1,1,0,1,seq_expr,ser,60000,85,1
0,1,1,0,1,seq_expr,ser,60000,86,1
1,0,1,0,1,seq_expr,ser,60000,85,1
0,0,1,0,1,seq_expr,ser,60000,89,1
1,1,0,0,1,seq_expr,ser,60000,83,1
0,1,0,0,1,seq_expr,ser,60000,85,1
1,0,0,0,1,seq_expr,ser,60000,101,1
0,0,0,0,1,seq_expr,ser,60000,87,1
1,1,1,1,0,seq_expr,ser,60000,83,1
0,1,1,1,0,seq_expr,ser,60000,89,1
1,0,1,1,0,seq_expr,ser,60000,87,1
0,0,1,1,0,seq_expr,ser,60000,97,1
1,1,0,1,0,seq_expr,ser,60000,85,1
0,1,0,1,0,seq_expr,ser,60000,85,1
1,0,0,1,0,seq_expr,ser,60000,83,1
0,0,0,1,0,seq_expr,ser,60000,92,1
1,1,1,0,0,seq_expr,ser,60000,83,1
0,1,1,0,0,seq_expr,ser,60000,86,1
1,0,1,0,0,seq_expr,ser,60000,82,1
0,0,1,0,0,seq_expr,ser,60000,81,1
1,1,0,0,0,seq_expr,ser,60000,80,1
0,1,0,0,0,seq_expr,ser,60000,85,1
1,0,0,0,0,seq_expr,ser,60000,83,1
0,0,0,0,0,seq_expr,ser,60000,80,1
1,1,1,1,1,simple_assign,ser,60000,84,1
0,1,1,1,1,simple_assign,ser,60000,82,1
1,0,1,1,1,simple_assign,ser,60000,84,1
0,0,1,1,1,simple_assign,ser,60000,82,1
1,1,0,1,1,simple_assign,ser,60000,81,1
0,1,0,1,1,simple_assign,ser,60000,84,1
1,0,0,1,1,simple_assign,ser,60000,82,1
0,0,0,1,1,simple_assign,ser,60000,103,1
1,1,1,0,1,simple_assign,ser,60000,104,1
0,1,1,0,1,simple_assign,ser,60000,96,1
1,0,1,0,1,simple_assign,ser,60000,101,1
0,0,1,0,1,simple_assign,ser,60000,100,1
1,1,0,0,1,simple_assign,ser,60000,102,1
0,1,0,0,1,simple_assign,ser,60000,86,1
1,0,0,0,1,simple_assign,ser,60000,82,1
0,0,0,0,1,simple_assign,ser,60000,96,1
1,1,1,1,0,simple_assign,ser,60000,86,1
0,1,1,1,0,simple_assign,ser,60000,84,1
1,0,1,1,0,simple_assign,ser,60000,81,1
0,0,1,1,0,simple_assign,ser,60000,87,1
1,1,0,1,0,simple_assign,ser,60000,79,1
0,1,0,1,0,simple_assign,ser,60000,83,1
1,0,0,1,0,simple_assign,ser,60000,99,1
0,0,0,1,0,simple_assign,ser,60000,89,1
1,1,1,0,0,simple_assign,ser,60000,82,1
0,1,1,0,0,simple_assign,ser,60000,90,1
1,0,1,0,0,simple_assign,ser,60000,91,1
0,0,1,0,0,simple_assign,ser,60000,95,1
1,1,0,0,0,simple_assign,ser,60000,92,1
0,1,0,0,0,simple_assign,ser,60000,94,1
1,0,0,0,0,simple_assign,ser,60000,100,1
0,0,0,0,0,simple_assign,ser,60000,86,1
1,1,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
0,1,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
1,0,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,86,1
0,0,1,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
1,1,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,80,1
0,1,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,88,1
1,0,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
0,0,0,1,1,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,1,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
0,1,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,86,1
1,0,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,90,1
0,0,1,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
1,1,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,85,1
0,1,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
1,0,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,89,1
0,0,0,0,1,simple_nonser2_minus_yields_is_ser,ser,60000,95,1
1,1,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,97,1
0,1,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,102,1
1,0,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,103,1
0,0,1,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,100,1
1,1,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,87,1
0,1,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,85,1
1,0,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,88,1
0,0,0,1,0,simple_nonser2_minus_yields_is_ser,ser,60000,81,1
1,1,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
0,1,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,0,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,81,1
0,0,1,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,83,1
1,1,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,82,1
0,1,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,82,1
1,0,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,85,1
0,0,0,0,0,simple_nonser2_minus_yields_is_ser,ser,60000,84,1
1,1,1,1,1,simple_nonser2,ser,60000,99,1
