bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,file_type,timeout_ms,time_ms,terminated
1,1,1,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,568.0,1
0,1,1,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,570.0,1
1,0,1,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,537.0,1
0,0,1,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,568.0,1
1,1,0,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,604.0,1
0,1,0,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,623.0,1
1,0,0,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,600.0,1
0,0,0,1,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,691.0,1
1,1,1,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,721.0,1
0,1,1,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,680.0,1
1,0,1,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,730.0,1
0,0,1,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,736.0,1
1,1,0,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,688.0,1
0,1,0,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,657.0,1
1,0,0,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,693.0,1
0,0,0,0,0,snapshot_isolation_directly_as_NS_without_yields.json,json,10000,689.0,1
1,1,1,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3156.0,1
0,1,1,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2751.0,1
1,0,1,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2598.0,1
0,0,1,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2382.0,1
1,1,0,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2362.0,1
0,1,0,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2699.0,1
1,0,0,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2721.0,1
0,0,0,1,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2389.0,1
1,1,1,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2675.0,1
0,1,1,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2921.0,1
1,0,1,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2619.0,1
0,0,1,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2242.0,1
1,1,0,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2558.0,1
0,1,0,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2907.0,1
1,0,0,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2826.0,1
0,0,0,0,1,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2762.0,1
1,1,1,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3188.0,1
0,1,1,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2769.0,1
1,0,1,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2400.0,1
0,0,1,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2837.0,1
1,1,0,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2918.0,1
0,1,0,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2767.0,1
1,0,0,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2749.0,1
0,0,0,1,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2651.0,1
1,1,1,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2851.0,1
0,1,1,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3203.0,1
1,0,1,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2998.0,1
0,0,1,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3449.0,1
1,1,0,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,1673.0,1
0,1,0,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,2806.0,1
1,0,0,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3050.0,1
0,0,0,0,0,snapshot_isolation_directly_as_NS_with_yields.json,json,10000,3171.0,1
1,1,1,1,1,state_machine.json,json,10000,1394.0,1
0,1,1,1,1,state_machine.json,json,10000,1451.0,1
1,0,1,1,1,state_machine.json,json,10000,6833.0,1
0,0,1,1,1,state_machine.json,json,10000,1938.0,1
1,1,0,1,1,state_machine.json,json,10000,1485.0,1
0,1,0,1,1,state_machine.json,json,10000,1453.0,1
1,0,0,1,1,state_machine.json,json,10000,1707.0,1
0,0,0,1,1,state_machine.json,json,10000,1884.0,1
1,1,1,0,1,state_machine.json,json,10000,224.0,1
0,1,1,0,1,state_machine.json,json,10000,199.0,1
1,0,1,0,1,state_machine.json,json,10000,199.0,1
0,0,1,0,1,state_machine.json,json,10000,179.0,1
1,1,0,0,1,state_machine.json,json,10000,190.0,1
0,1,0,0,1,state_machine.json,json,10000,195.0,1
1,0,0,0,1,state_machine.json,json,10000,195.0,1
0,0,0,0,1,state_machine.json,json,10000,186.0,1
1,1,1,1,0,state_machine.json,json,10000,1430.0,1
0,1,1,1,0,state_machine.json,json,10000,1399.0,1
1,0,1,1,0,state_machine.json,json,10000,3938.0,1
0,0,1,1,0,state_machine.json,json,10000,4783.0,1
1,1,0,1,0,state_machine.json,json,10000,1460.0,1
0,1,0,1,0,state_machine.json,json,10000,1333.0,1
1,0,0,1,0,state_machine.json,json,10000,2238.0,1
0,0,0,1,0,state_machine.json,json,10000,2534.0,1
1,1,1,0,0,state_machine.json,json,10000,184.0,1
0,1,1,0,0,state_machine.json,json,10000,157.0,1
1,0,1,0,0,state_machine.json,json,10000,164.0,1
0,0,1,0,0,state_machine.json,json,10000,166.0,1
1,1,0,0,0,state_machine.json,json,10000,183.0,1
0,1,0,0,0,state_machine.json,json,10000,180.0,1
1,0,0,0,0,state_machine.json,json,10000,218.0,1
0,0,0,0,0,state_machine.json,json,10000,154.0,1
1,1,1,1,1,arithmetic,ser,10000,99.0,1
0,1,1,1,1,arithmetic,ser,10000,94.0,1
1,0,1,1,1,arithmetic,ser,10000,92.0,1
0,0,1,1,1,arithmetic,ser,10000,95.0,1
1,1,0,1,1,arithmetic,ser,10000,101.0,1
0,1,0,1,1,arithmetic,ser,10000,94.0,1
1,0,0,1,1,arithmetic,ser,10000,85.0,1
0,0,0,1,1,arithmetic,ser,10000,94.0,1
1,1,1,0,1,arithmetic,ser,10000,96.0,1
0,1,1,0,1,arithmetic,ser,10000,98.0,1
1,0,1,0,1,arithmetic,ser,10000,96.0,1
0,0,1,0,1,arithmetic,ser,10000,94.0,1
1,1,0,0,1,arithmetic,ser,10000,93.0,1
0,1,0,0,1,arithmetic,ser,10000,111.0,1
1,0,0,0,1,arithmetic,ser,10000,98.0,1
0,0,0,0,1,arithmetic,ser,10000,93.0,1
1,1,1,1,0,arithmetic,ser,10000,94.0,1
0,1,1,1,0,arithmetic,ser,10000,97.0,1
1,0,1,1,0,arithmetic,ser,10000,96.0,1
0,0,1,1,0,arithmetic,ser,10000,93.0,1
1,1,0,1,0,arithmetic,ser,10000,88.0,1
0,1,0,1,0,arithmetic,ser,10000,93.0,1
1,0,0,1,0,arithmetic,ser,10000,96.0,1
0,0,0,1,0,arithmetic,ser,10000,86.0,1
1,1,1,0,0,arithmetic,ser,10000,89.0,1
0,1,1,0,0,arithmetic,ser,10000,114.0,1
1,0,1,0,0,arithmetic,ser,10000,107.0,1
0,0,1,0,0,arithmetic,ser,10000,95.0,1
1,1,0,0,0,arithmetic,ser,10000,89.0,1
0,1,0,0,0,arithmetic,ser,10000,103.0,1
1,0,0,0,0,arithmetic,ser,10000,100.0,1
0,0,0,0,0,arithmetic,ser,10000,98.0,1
1,1,1,1,1,bank,ser,10000,10018.0,0
0,1,1,1,1,bank,ser,10000,10019.0,0
1,0,1,1,1,bank,ser,10000,10019.0,0
0,0,1,1,1,bank,ser,10000,10018.0,0
1,1,0,1,1,bank,ser,10000,10019.0,0
0,1,0,1,1,bank,ser,10000,10023.0,0
1,0,0,1,1,bank,ser,10000,10024.0,0
0,0,0,1,1,bank,ser,10000,10026.0,0
1,1,1,0,1,bank,ser,10000,5323.0,1
0,1,1,0,1,bank,ser,10000,10023.0,0
1,0,1,0,1,bank,ser,10000,10086.0,0
0,0,1,0,1,bank,ser,10000,10089.0,0
1,1,0,0,1,bank,ser,10000,8277.0,1
0,1,0,0,1,bank,ser,10000,10089.0,0
1,0,0,0,1,bank,ser,10000,6292.0,1
0,0,0,0,1,bank,ser,10000,10094.0,0
1,1,1,1,0,bank,ser,10000,10015.0,0
0,1,1,1,0,bank,ser,10000,10003.0,0
1,0,1,1,0,bank,ser,10000,10019.0,0
0,0,1,1,0,bank,ser,10000,10017.0,0
1,1,0,1,0,bank,ser,10000,10076.0,0
0,1,0,1,0,bank,ser,10000,10027.0,0
1,0,0,1,0,bank,ser,10000,10019.0,0
0,0,0,1,0,bank,ser,10000,10020.0,0
1,1,1,0,0,bank,ser,10000,9042.0,1
0,1,1,0,0,bank,ser,10000,8910.0,1
1,0,1,0,0,bank,ser,10000,8101.0,1
0,0,1,0,0,bank,ser,10000,10122.0,0
1,1,0,0,0,bank,ser,10000,9764.0,1
0,1,0,0,0,bank,ser,10000,10004.0,0
1,0,0,0,0,bank,ser,10000,10031.0,0
0,0,0,0,0,bank,ser,10000,8936.0,1
1,1,1,1,1,bank_without_yields,ser,10000,10023.0,0
0,1,1,1,1,bank_without_yields,ser,10000,10021.0,0
1,0,1,1,1,bank_without_yields,ser,10000,10023.0,0
0,0,1,1,1,bank_without_yields,ser,10000,10022.0,0
1,1,0,1,1,bank_without_yields,ser,10000,10019.0,0
0,1,0,1,1,bank_without_yields,ser,10000,10025.0,0
1,0,0,1,1,bank_without_yields,ser,10000,10041.0,0
0,0,0,1,1,bank_without_yields,ser,10000,10028.0,0
1,1,1,0,1,bank_without_yields,ser,10000,7507.0,1
0,1,1,0,1,bank_without_yields,ser,10000,431.0,1
1,0,1,0,1,bank_without_yields,ser,10000,10220.0,0
0,0,1,0,1,bank_without_yields,ser,10000,712.0,1
1,1,0,0,1,bank_without_yields,ser,10000,550.0,1
0,1,0,0,1,bank_without_yields,ser,10000,10239.0,0
1,0,0,0,1,bank_without_yields,ser,10000,10244.0,0
0,0,0,0,1,bank_without_yields,ser,10000,221.0,1
1,1,1,1,0,bank_without_yields,ser,10000,10024.0,0
0,1,1,1,0,bank_without_yields,ser,10000,10022.0,0
1,0,1,1,0,bank_without_yields,ser,10000,10016.0,0
0,0,1,1,0,bank_without_yields,ser,10000,10019.0,0
1,1,0,1,0,bank_without_yields,ser,10000,10028.0,0
0,1,0,1,0,bank_without_yields,ser,10000,10027.0,0
1,0,0,1,0,bank_without_yields,ser,10000,10032.0,0
0,0,0,1,0,bank_without_yields,ser,10000,10033.0,0
1,1,1,0,0,bank_without_yields,ser,10000,10175.0,0
0,1,1,0,0,bank_without_yields,ser,10000,436.0,1
1,0,1,0,0,bank_without_yields,ser,10000,10155.0,0
0,0,1,0,0,bank_without_yields,ser,10000,244.0,1
1,1,0,0,0,bank_without_yields,ser,10000,224.0,1
0,1,0,0,0,bank_without_yields,ser,10000,10347.0,0
1,0,0,0,0,bank_without_yields,ser,10000,238.0,1
0,0,0,0,0,bank_without_yields,ser,10000,323.0,1
1,1,1,1,1,BGP_routing,ser,10000,10004.0,0
0,1,1,1,1,BGP_routing,ser,10000,10005.0,0
1,0,1,1,1,BGP_routing,ser,10000,10005.0,0
0,0,1,1,1,BGP_routing,ser,10000,10005.0,0
1,1,0,1,1,BGP_routing,ser,10000,10004.0,0
0,1,0,1,1,BGP_routing,ser,10000,10005.0,0
1,0,0,1,1,BGP_routing,ser,10000,10051.0,0
0,0,0,1,1,BGP_routing,ser,10000,10005.0,0
1,1,1,0,1,BGP_routing,ser,10000,10034.0,0
0,1,1,0,1,BGP_routing,ser,10000,10124.0,0
1,0,1,0,1,BGP_routing,ser,10000,10125.0,0
0,0,1,0,1,BGP_routing,ser,10000,10138.0,0
1,1,0,0,1,BGP_routing,ser,10000,10177.0,0
0,1,0,0,1,BGP_routing,ser,10000,10237.0,0
1,0,0,0,1,BGP_routing,ser,10000,10212.0,0
0,0,0,0,1,BGP_routing,ser,10000,10051.0,0
1,1,1,1,0,BGP_routing,ser,10000,10005.0,0
0,1,1,1,0,BGP_routing,ser,10000,10005.0,0
1,0,1,1,0,BGP_routing,ser,10000,10005.0,0
0,0,1,1,0,BGP_routing,ser,10000,10004.0,0
1,1,0,1,0,BGP_routing,ser,10000,10058.0,0
0,1,0,1,0,BGP_routing,ser,10000,10005.0,0
1,0,0,1,0,BGP_routing,ser,10000,10004.0,0
0,0,0,1,0,BGP_routing,ser,10000,10005.0,0
1,1,1,0,0,BGP_routing,ser,10000,10060.0,0
0,1,1,0,0,BGP_routing,ser,10000,10103.0,0
1,0,1,0,0,BGP_routing,ser,10000,10034.0,0
0,0,1,0,0,BGP_routing,ser,10000,10257.0,0
1,1,0,0,0,BGP_routing,ser,10000,10131.0,0
0,1,0,0,0,BGP_routing,ser,10000,10030.0,0
1,0,0,0,0,BGP_routing,ser,10000,10108.0,0
0,0,0,0,0,BGP_routing,ser,10000,10100.0,0
1,1,1,1,1,boolean_ops,ser,10000,101.0,1
0,1,1,1,1,boolean_ops,ser,10000,98.0,1
1,0,1,1,1,boolean_ops,ser,10000,99.0,1
0,0,1,1,1,boolean_ops,ser,10000,102.0,1
1,1,0,1,1,boolean_ops,ser,10000,98.0,1
0,1,0,1,1,boolean_ops,ser,10000,103.0,1
1,0,0,1,1,boolean_ops,ser,10000,105.0,1
0,0,0,1,1,boolean_ops,ser,10000,105.0,1
1,1,1,0,1,boolean_ops,ser,10000,100.0,1
0,1,1,0,1,boolean_ops,ser,10000,106.0,1
1,0,1,0,1,boolean_ops,ser,10000,105.0,1
0,0,1,0,1,boolean_ops,ser,10000,98.0,1
1,1,0,0,1,boolean_ops,ser,10000,98.0,1
0,1,0,0,1,boolean_ops,ser,10000,97.0,1
1,0,0,0,1,boolean_ops,ser,10000,97.0,1
0,0,0,0,1,boolean_ops,ser,10000,96.0,1
1,1,1,1,0,boolean_ops,ser,10000,100.0,1
0,1,1,1,0,boolean_ops,ser,10000,102.0,1
1,0,1,1,0,boolean_ops,ser,10000,102.0,1
0,0,1,1,0,boolean_ops,ser,10000,104.0,1
1,1,0,1,0,boolean_ops,ser,10000,105.0,1
0,1,0,1,0,boolean_ops,ser,10000,101.0,1
1,0,0,1,0,boolean_ops,ser,10000,100.0,1
0,0,0,1,0,boolean_ops,ser,10000,97.0,1
1,1,1,0,0,boolean_ops,ser,10000,99.0,1
0,1,1,0,0,boolean_ops,ser,10000,105.0,1
1,0,1,0,0,boolean_ops,ser,10000,100.0,1
0,0,1,0,0,boolean_ops,ser,10000,106.0,1
1,1,0,0,0,boolean_ops,ser,10000,102.0,1
0,1,0,0,0,boolean_ops,ser,10000,102.0,1
1,0,0,0,0,boolean_ops,ser,10000,102.0,1
0,0,0,0,0,boolean_ops,ser,10000,102.0,1
1,1,1,1,1,complex_expr,ser,10000,105.0,1
0,1,1,1,1,complex_expr,ser,10000,99.0,1
1,0,1,1,1,complex_expr,ser,10000,95.0,1
0,0,1,1,1,complex_expr,ser,10000,99.0,1
1,1,0,1,1,complex_expr,ser,10000,100.0,1
0,1,0,1,1,complex_expr,ser,10000,96.0,1
1,0,0,1,1,complex_expr,ser,10000,97.0,1
0,0,0,1,1,complex_expr,ser,10000,96.0,1
1,1,1,0,1,complex_expr,ser,10000,101.0,1
0,1,1,0,1,complex_expr,ser,10000,100.0,1
1,0,1,0,1,complex_expr,ser,10000,96.0,1
0,0,1,0,1,complex_expr,ser,10000,90.0,1
1,1,0,0,1,complex_expr,ser,10000,91.0,1
0,1,0,0,1,complex_expr,ser,10000,91.0,1
1,0,0,0,1,complex_expr,ser,10000,93.0,1
0,0,0,0,1,complex_expr,ser,10000,111.0,1
1,1,1,1,0,complex_expr,ser,10000,105.0,1
0,1,1,1,0,complex_expr,ser,10000,105.0,1
1,0,1,1,0,complex_expr,ser,10000,106.0,1
0,0,1,1,0,complex_expr,ser,10000,110.0,1
1,1,0,1,0,complex_expr,ser,10000,102.0,1
0,1,0,1,0,complex_expr,ser,10000,102.0,1
1,0,0,1,0,complex_expr,ser,10000,102.0,1
0,0,0,1,0,complex_expr,ser,10000,103.0,1
1,1,1,0,0,complex_expr,ser,10000,102.0,1
0,1,1,0,0,complex_expr,ser,10000,105.0,1
1,0,1,0,0,complex_expr,ser,10000,103.0,1
0,0,1,0,0,complex_expr,ser,10000,103.0,1
1,1,0,0,0,complex_expr,ser,10000,103.0,1
0,1,0,0,0,complex_expr,ser,10000,101.0,1
1,0,0,0,0,complex_expr,ser,10000,104.0,1
0,0,0,0,0,complex_expr,ser,10000,101.0,1
1,1,1,1,1,complex_while_with_yields,ser,10000,10003.0,0
0,1,1,1,1,complex_while_with_yields,ser,10000,10004.0,0
1,0,1,1,1,complex_while_with_yields,ser,10000,10006.0,0
0,0,1,1,1,complex_while_with_yields,ser,10000,10005.0,0
1,1,0,1,1,complex_while_with_yields,ser,10000,10004.0,0
0,1,0,1,1,complex_while_with_yields,ser,10000,10004.0,0
1,0,0,1,1,complex_while_with_yields,ser,10000,10004.0,0
0,0,0,1,1,complex_while_with_yields,ser,10000,10005.0,0
1,1,1,0,1,complex_while_with_yields,ser,10000,10004.0,0
0,1,1,0,1,complex_while_with_yields,ser,10000,10004.0,0
1,0,1,0,1,complex_while_with_yields,ser,10000,10004.0,0
0,0,1,0,1,complex_while_with_yields,ser,10000,10004.0,0
1,1,0,0,1,complex_while_with_yields,ser,10000,10004.0,0
0,1,0,0,1,complex_while_with_yields,ser,10000,10005.0,0
1,0,0,0,1,complex_while_with_yields,ser,10000,10005.0,0
0,0,0,0,1,complex_while_with_yields,ser,10000,10008.0,0
1,1,1,1,0,complex_while_with_yields,ser,10000,10006.0,0
0,1,1,1,0,complex_while_with_yields,ser,10000,10004.0,0
1,0,1,1,0,complex_while_with_yields,ser,10000,10004.0,0
0,0,1,1,0,complex_while_with_yields,ser,10000,10004.0,0
1,1,0,1,0,complex_while_with_yields,ser,10000,10007.0,0
0,1,0,1,0,complex_while_with_yields,ser,10000,10005.0,0
1,0,0,1,0,complex_while_with_yields,ser,10000,10004.0,0
0,0,0,1,0,complex_while_with_yields,ser,10000,10005.0,0
1,1,1,0,0,complex_while_with_yields,ser,10000,10005.0,0
0,1,1,0,0,complex_while_with_yields,ser,10000,10004.0,0
1,0,1,0,0,complex_while_with_yields,ser,10000,10004.0,0
0,0,1,0,0,complex_while_with_yields,ser,10000,10005.0,0
1,1,0,0,0,complex_while_with_yields,ser,10000,10004.0,0
0,1,0,0,0,complex_while_with_yields,ser,10000,10004.0,0
1,0,0,0,0,complex_while_with_yields,ser,10000,10004.0,0
0,0,0,0,0,complex_while_with_yields,ser,10000,10003.0,0
1,1,1,1,1,equality_check,ser,10000,132.0,1
0,1,1,1,1,equality_check,ser,10000,148.0,1
1,0,1,1,1,equality_check,ser,10000,118.0,1
0,0,1,1,1,equality_check,ser,10000,115.0,1
1,1,0,1,1,equality_check,ser,10000,107.0,1
0,1,0,1,1,equality_check,ser,10000,114.0,1
1,0,0,1,1,equality_check,ser,10000,108.0,1
0,0,0,1,1,equality_check,ser,10000,116.0,1
1,1,1,0,1,equality_check,ser,10000,118.0,1
0,1,1,0,1,equality_check,ser,10000,112.0,1
1,0,1,0,1,equality_check,ser,10000,118.0,1
0,0,1,0,1,equality_check,ser,10000,115.0,1
1,1,0,0,1,equality_check,ser,10000,113.0,1
0,1,0,0,1,equality_check,ser,10000,112.0,1
1,0,0,0,1,equality_check,ser,10000,112.0,1
0,0,0,0,1,equality_check,ser,10000,112.0,1
1,1,1,1,0,equality_check,ser,10000,115.0,1
0,1,1,1,0,equality_check,ser,10000,118.0,1
1,0,1,1,0,equality_check,ser,10000,109.0,1
0,0,1,1,0,equality_check,ser,10000,113.0,1
1,1,0,1,0,equality_check,ser,10000,113.0,1
0,1,0,1,0,equality_check,ser,10000,116.0,1
1,0,0,1,0,equality_check,ser,10000,107.0,1
0,0,0,1,0,equality_check,ser,10000,107.0,1
1,1,1,0,0,equality_check,ser,10000,112.0,1
0,1,1,0,0,equality_check,ser,10000,114.0,1
1,0,1,0,0,equality_check,ser,10000,117.0,1
0,0,1,0,0,equality_check,ser,10000,122.0,1
1,1,0,0,0,equality_check,ser,10000,115.0,1
0,1,0,0,0,equality_check,ser,10000,140.0,1
1,0,0,0,0,equality_check,ser,10000,125.0,1
0,0,0,0,0,equality_check,ser,10000,120.0,1
1,1,1,1,1,ex,ser,10000,509.0,1
0,1,1,1,1,ex,ser,10000,484.0,1
1,0,1,1,1,ex,ser,10000,483.0,1
0,0,1,1,1,ex,ser,10000,475.0,1
1,1,0,1,1,ex,ser,10000,488.0,1
0,1,0,1,1,ex,ser,10000,480.0,1
1,0,0,1,1,ex,ser,10000,486.0,1
0,0,0,1,1,ex,ser,10000,484.0,1
1,1,1,0,1,ex,ser,10000,510.0,1
0,1,1,0,1,ex,ser,10000,489.0,1
1,0,1,0,1,ex,ser,10000,518.0,1
0,0,1,0,1,ex,ser,10000,493.0,1
1,1,0,0,1,ex,ser,10000,501.0,1
0,1,0,0,1,ex,ser,10000,490.0,1
1,0,0,0,1,ex,ser,10000,496.0,1
0,0,0,0,1,ex,ser,10000,494.0,1
1,1,1,1,0,ex,ser,10000,526.0,1
0,1,1,1,0,ex,ser,10000,467.0,1
1,0,1,1,0,ex,ser,10000,443.0,1
0,0,1,1,0,ex,ser,10000,421.0,1
1,1,0,1,0,ex,ser,10000,407.0,1
0,1,0,1,0,ex,ser,10000,414.0,1
1,0,0,1,0,ex,ser,10000,443.0,1
0,0,0,1,0,ex,ser,10000,470.0,1
1,1,1,0,0,ex,ser,10000,497.0,1
0,1,1,0,0,ex,ser,10000,482.0,1
1,0,1,0,0,ex,ser,10000,473.0,1
0,0,1,0,0,ex,ser,10000,469.0,1
1,1,0,0,0,ex,ser,10000,480.0,1
0,1,0,0,0,ex,ser,10000,450.0,1
1,0,0,0,0,ex,ser,10000,415.0,1
0,0,0,0,0,ex,ser,10000,417.0,1
1,1,1,1,1,flag_non_ser,ser,10000,818.0,1
0,1,1,1,1,flag_non_ser,ser,10000,10003.0,0
1,0,1,1,1,flag_non_ser,ser,10000,883.0,1
0,0,1,1,1,flag_non_ser,ser,10000,10003.0,0
1,1,0,1,1,flag_non_ser,ser,10000,780.0,1
0,1,0,1,1,flag_non_ser,ser,10000,10003.0,0
1,0,0,1,1,flag_non_ser,ser,10000,948.0,1
0,0,0,1,1,flag_non_ser,ser,10000,10004.0,0
1,1,1,0,1,flag_non_ser,ser,10000,893.0,1
0,1,1,0,1,flag_non_ser,ser,10000,10003.0,0
1,0,1,0,1,flag_non_ser,ser,10000,856.0,1
0,0,1,0,1,flag_non_ser,ser,10000,10003.0,0
1,1,0,0,1,flag_non_ser,ser,10000,749.0,1
0,1,0,0,1,flag_non_ser,ser,10000,10004.0,0
1,0,0,0,1,flag_non_ser,ser,10000,1085.0,1
0,0,0,0,1,flag_non_ser,ser,10000,10004.0,0
1,1,1,1,0,flag_non_ser,ser,10000,732.0,1
0,1,1,1,0,flag_non_ser,ser,10000,10004.0,0
1,0,1,1,0,flag_non_ser,ser,10000,862.0,1
0,0,1,1,0,flag_non_ser,ser,10000,10003.0,0
1,1,0,1,0,flag_non_ser,ser,10000,982.0,1
0,1,0,1,0,flag_non_ser,ser,10000,10004.0,0
1,0,0,1,0,flag_non_ser,ser,10000,969.0,1
0,0,0,1,0,flag_non_ser,ser,10000,10004.0,0
1,1,1,0,0,flag_non_ser,ser,10000,946.0,1
0,1,1,0,0,flag_non_ser,ser,10000,10003.0,0
1,0,1,0,0,flag_non_ser,ser,10000,851.0,1
0,0,1,0,0,flag_non_ser,ser,10000,10003.0,0
1,1,0,0,0,flag_non_ser,ser,10000,770.0,1
0,1,0,0,0,flag_non_ser,ser,10000,10004.0,0
1,0,0,0,0,flag_non_ser,ser,10000,680.0,1
0,0,0,0,0,flag_non_ser,ser,10000,10003.0,0
1,1,1,1,1,flag_non_ser_turned_ser,ser,10000,115.0,1
0,1,1,1,1,flag_non_ser_turned_ser,ser,10000,110.0,1
1,0,1,1,1,flag_non_ser_turned_ser,ser,10000,111.0,1
0,0,1,1,1,flag_non_ser_turned_ser,ser,10000,112.0,1
1,1,0,1,1,flag_non_ser_turned_ser,ser,10000,108.0,1
0,1,0,1,1,flag_non_ser_turned_ser,ser,10000,100.0,1
1,0,0,1,1,flag_non_ser_turned_ser,ser,10000,106.0,1
0,0,0,1,1,flag_non_ser_turned_ser,ser,10000,96.0,1
1,1,1,0,1,flag_non_ser_turned_ser,ser,10000,99.0,1
0,1,1,0,1,flag_non_ser_turned_ser,ser,10000,100.0,1
1,0,1,0,1,flag_non_ser_turned_ser,ser,10000,98.0,1
0,0,1,0,1,flag_non_ser_turned_ser,ser,10000,98.0,1
1,1,0,0,1,flag_non_ser_turned_ser,ser,10000,98.0,1
0,1,0,0,1,flag_non_ser_turned_ser,ser,10000,97.0,1
1,0,0,0,1,flag_non_ser_turned_ser,ser,10000,95.0,1
0,0,0,0,1,flag_non_ser_turned_ser,ser,10000,96.0,1
1,1,1,1,0,flag_non_ser_turned_ser,ser,10000,98.0,1
0,1,1,1,0,flag_non_ser_turned_ser,ser,10000,101.0,1
1,0,1,1,0,flag_non_ser_turned_ser,ser,10000,96.0,1
0,0,1,1,0,flag_non_ser_turned_ser,ser,10000,97.0,1
1,1,0,1,0,flag_non_ser_turned_ser,ser,10000,100.0,1
0,1,0,1,0,flag_non_ser_turned_ser,ser,10000,100.0,1
1,0,0,1,0,flag_non_ser_turned_ser,ser,10000,97.0,1
0,0,0,1,0,flag_non_ser_turned_ser,ser,10000,94.0,1
1,1,1,0,0,flag_non_ser_turned_ser,ser,10000,96.0,1
0,1,1,0,0,flag_non_ser_turned_ser,ser,10000,95.0,1
1,0,1,0,0,flag_non_ser_turned_ser,ser,10000,97.0,1
0,0,1,0,0,flag_non_ser_turned_ser,ser,10000,94.0,1
1,1,0,0,0,flag_non_ser_turned_ser,ser,10000,96.0,1
0,1,0,0,0,flag_non_ser_turned_ser,ser,10000,98.0,1
1,0,0,0,0,flag_non_ser_turned_ser,ser,10000,94.0,1
0,0,0,0,0,flag_non_ser_turned_ser,ser,10000,94.0,1
1,1,1,1,1,fred2_arith,ser,10000,10004.0,0
0,1,1,1,1,fred2_arith,ser,10000,2486.0,1
1,0,1,1,1,fred2_arith,ser,10000,10003.0,0
0,0,1,1,1,fred2_arith,ser,10000,2583.0,1
1,1,0,1,1,fred2_arith,ser,10000,10004.0,0
0,1,0,1,1,fred2_arith,ser,10000,2871.0,1
1,0,0,1,1,fred2_arith,ser,10000,10005.0,0
0,0,0,1,1,fred2_arith,ser,10000,2791.0,1
1,1,1,0,1,fred2_arith,ser,10000,10005.0,0
0,1,1,0,1,fred2_arith,ser,10000,3116.0,1
1,0,1,0,1,fred2_arith,ser,10000,10004.0,0
0,0,1,0,1,fred2_arith,ser,10000,3194.0,1
1,1,0,0,1,fred2_arith,ser,10000,10005.0,0
0,1,0,0,1,fred2_arith,ser,10000,4003.0,1
1,0,0,0,1,fred2_arith,ser,10000,10004.0,0
